Date,IVV,EEM,XLU,VOO,VTI,XLRE,XLK,XLI,XLY,AOR,XLV,XLP,FBND,XLB,VT,XLF,SPY,XLE,TDVG,AOA
2000-02-11,,,10.761727333068848,,,,40.626041412353516,16.125946044921875,20.09217643737793,,20.952056884765625,11.751323699951172,,12.26497745513916,,10.549052238464355,87.86602020263672,13.195441246032715,,
2000-02-14,,,10.774545669555664,,,,40.649391174316406,16.383176803588867,20.1968936920166,,20.5676212310791,11.810887336730957,,12.46792221069336,,10.641051292419434,88.38078308105469,13.403874397277832,,
2000-02-15,,,10.74891471862793,,,,40.76612091064453,16.670074462890625,20.243425369262695,,20.40743064880371,12.074674606323242,,13.00616455078125,,10.656380653381348,89.38060760498047,13.965041160583496,,
2000-02-16,,,10.704038619995117,,,,40.55599594116211,16.6304988861084,19.45230484008789,,19.830768585205078,11.904491424560547,,12.706161499023438,,10.434059143066406,88.0639877319336,14.029175758361816,,
2000-02-17,,,10.639947891235352,,,,41.46658706665039,16.69976043701172,18.893863677978516,,19.820096969604492,11.72579574584961,,12.679688453674316,,10.303726196289062,87.6086654663086,14.013137817382812,,
2000-02-18,,,10.248964309692383,,,,40.0656852722168,16.333696365356445,18.6146297454834,,19.275470733642578,11.589652061462402,,12.2914457321167,,9.935735702514648,85.72776794433594,13.604291915893555,,
2000-02-22,,,10.2105073928833,,,,39.972286224365234,16.600831985473633,18.66118049621582,,19.136638641357422,11.776856422424316,,12.679688453674316,,10.027739524841309,85.50999450683594,13.484039306640625,,
2000-02-23,,,9.998990058898926,,,,41.1863899230957,16.472211837768555,18.603010177612305,,19.43564224243164,11.521571159362793,,12.538507461547852,,9.989404678344727,86.51969909667969,13.131302833557129,,
2000-02-24,,,9.665688514709473,,,,41.700042724609375,16.32380485534668,18.009675979614258,,19.286148071289062,11.283316612243652,,12.08850383758545,,9.782407760620117,84.77745056152344,12.987008094787598,,
2000-02-25,,,9.614412307739258,,,,41.30313491821289,16.036903381347656,18.0794734954834,,18.688127517700195,11.0025053024292,,11.89437484741211,,9.721078872680664,84.47059631347656,12.73046875,,
2000-02-28,,,9.890027046203613,,,,40.81281280517578,16.08637809753418,18.730981826782227,,19.019174575805664,11.215242385864258,,11.929672241210938,,10.035408020019531,86.24254608154297,13.115269660949707,,
2000-02-29,,,9.960527420043945,,,,41.74673843383789,16.264453887939453,19.126550674438477,,19.232755661010742,11.17269229888916,,11.850259780883789,,10.104402542114258,87.0741195678711,13.419909477233887,,
2000-03-01,,,10.396382331848145,,,,42.16702651977539,16.17542266845703,18.905492782592773,,19.392940521240234,11.07058048248291,,11.726724624633789,,10.242392539978027,87.70763397216797,13.75660514831543,,
2000-03-02,,,10.665584564208984,,,,42.5872917175293,16.23478126525879,18.882221221923828,,19.3075008392334,11.096105575561523,,11.470843315124512,,10.181062698364258,87.76707458496094,14.013137817382812,,
2000-03-03,,,10.761727333068848,,,,43.76639175415039,16.679964065551758,19.23125648498535,,19.574474334716797,11.036547660827637,,11.841436386108398,,10.27306079864502,89.4103012084961,13.788670539855957,,
2000-03-06,,,10.460481643676758,,,,43.69634246826172,16.6107120513916,18.777523040771484,,19.190032958984375,10.772753715515137,,11.559073448181152,,10.1733980178833,88.53916931152344,13.708510398864746,,
2000-03-07,,,10.338695526123047,,,,42.4939079284668,15.94787311553955,18.25397300720215,,18.837629318237305,10.194131851196289,,11.1884765625,,9.866742134094238,86.82659912109375,14.65447998046875,,
2000-03-08,,,10.40920352935791,,,,43.241050720214844,16.116052627563477,18.47503662109375,,18.741525650024414,10.5089693069458,,11.426718711853027,,9.751739501953125,86.71771240234375,14.41397476196289,,
2000-03-09,,,10.492527961730957,,,,44.54853439331055,16.284236907958984,18.847318649291992,,19.179359436035156,10.789779663085938,,11.409072875976562,,9.80540943145752,89.25192260742188,14.430008888244629,,
2000-03-10,,,10.492527961730957,,,,44.64194107055664,16.32380485534668,18.59136962890625,,19.019174575805664,10.662139892578125,,11.50613021850586,,9.83607292175293,88.77677917480469,14.237608909606934,,
2000-03-13,,,10.524575233459473,,,,43.98817825317383,16.076486587524414,18.440134048461914,,18.880346298217773,10.49195384979248,,11.682601928710938,,9.935735702514648,87.8066635131836,14.029175758361816,,
2000-03-14,,,10.454068183898926,,,,42.984214782714844,15.987449645996094,18.47503662109375,,18.933740615844727,10.432382583618164,,11.479662895202637,,9.8974027633667,86.5593032836914,14.205535888671875,,
2000-03-15,,,10.511751174926758,,,,42.23707962036133,16.6304988861084,19.591915130615234,,19.02984619140625,11.096105575561523,,12.167908668518066,,10.503056526184082,88.57876586914062,14.141404151916504,,
2000-03-16,,,10.921976089477539,,,,43.7080078125,17.530790328979492,21.0345458984375,,20.01231575012207,11.572633743286133,,12.882634162902832,,11.407698631286621,92.71669006347656,14.750673294067383,,
2000-03-17,,,11.009844779968262,,,,44.73533248901367,17.507465362548828,21.087236404418945,,20.033674240112305,11.524415969848633,,12.453278541564941,,11.411086082458496,93.32945251464844,14.3013916015625,,
2000-03-20,,,10.964639663696289,,,,44.54853439331055,17.60660743713379,20.889066696166992,,20.41812515258789,11.421978950500488,,12.60364055633545,,11.195632934570312,92.8530502319336,14.076172828674316,,
2000-03-21,,,10.893611907958984,,,,45.715965270996094,17.983320236206055,21.122211456298828,,20.5462589263916,11.635396957397461,,12.754002571105957,,11.603446006774902,94.75856018066406,14.526611328125,,
2000-03-22,,,10.641772270202637,,,,46.509796142578125,17.904016494750977,21.028949737548828,,21.06952476501465,11.541484832763672,,12.42674446105957,,11.703476905822754,95.3342056274414,14.414006233215332,,
2000-03-23,,,10.822576522827148,,,,47.397029876708984,18.320388793945312,21.087236404418945,,21.15495491027832,11.447583198547363,,12.807063102722168,,12.111291885375977,96.96176147460938,14.397908210754395,,
2000-03-24,,,10.719260215759277,,,,47.80564880371094,18.42943572998047,21.15717887878418,,21.336503982543945,11.242707252502441,,12.745152473449707,,12.24979305267334,97.53742980957031,14.430095672607422,,
2000-03-27,,,10.867783546447754,,,,48.190887451171875,18.2014217376709,21.098894119262695,,21.186986923217773,11.097587585449219,,12.692083358764648,,11.849678039550781,96.50532531738281,14.478351593017578,,
2000-03-28,,,10.816118240356445,,,,47.023468017578125,18.15185546875,21.168832778930664,,21.20834732055664,11.225635528564453,,12.453278541564941,,11.942014694213867,95.94950103759766,14.414006233215332,,
2000-03-29,,,11.009844779968262,,,,45.645912170410156,18.37986946105957,21.58848762512207,,20.88798713684082,11.498806953430176,,12.709773063659668,,11.849678039550781,96.04875183105469,15.170099258422852,,
2000-03-30,,,10.984013557434082,,,,44.4084587097168,18.498838424682617,22.066408157348633,,20.58897590637207,11.652466773986816,,13.054715156555176,,11.87276554107666,94.44103240966797,15.170099258422852,,
2000-03-31,,,11.048592567443848,,,,45.248985290527344,18.528573989868164,21.833276748657227,,20.962730407714844,11.592710494995117,,13.04587173461914,,11.949705123901367,95.51285552978516,15.089659690856934,,
2000-04-03,,,11.119614601135254,,,,43.33442687988281,18.607879638671875,22.486055374145508,,20.952056884765625,12.12198257446289,,13.470406532287598,,12.526799201965332,96.06859588623047,15.34705638885498,,
