Date,DGRW,GGRW,DON,DES,DEM,DTH,DHS
2011-10-24,,,11.861465454101562,9.775197982788086,27.18284034729004,20.709341049194336,24.962345123291016
2011-10-25,,,11.629612922668457,9.52347469329834,26.743249893188477,20.23556137084961,24.598297119140625
2011-10-26,,,11.731633186340332,9.636093139648438,27.048377990722656,20.519838333129883,24.865272521972656
2011-10-27,,,12.195331573486328,10.093164443969727,28.3671817779541,21.693742752075195,25.441686630249023
2011-10-28,,,12.153593063354492,10.051212310791016,28.222368240356445,21.34104347229004,25.41742706298828
2011-10-31,,,11.924062728881836,9.825984954833984,27.219057083129883,20.667221069335938,24.99874496459961
2011-11-01,,,11.522965431213379,9.439563751220703,26.7484130859375,19.693349838256836,24.47694206237793
2011-11-02,,,11.766409873962402,9.691290855407715,27.33281707763672,19.898653030395508,24.780324935913086
2011-11-03,,,12.000575065612793,9.912097930908203,27.55521011352539,20.45665740966797,25.144372940063477
2011-11-04,,,11.94725227355957,9.859108924865723,27.348342895507812,20.051315307617188,24.968406677246094
2011-11-07,,,11.970431327819824,9.848064422607422,27.519010543823242,20.188186645507812,25.12616539001465
2011-11-08,,,12.077086448669434,10.007052421569824,27.834482192993164,20.525100708007812,25.393150329589844
2011-11-09,,,11.636565208435059,9.545559883117676,26.562232971191406,19.282743453979492,24.665042877197266
2011-11-10,,,11.72003173828125,9.607389450073242,26.91908836364746,19.640710830688477,24.944143295288086
2011-11-11,,,11.97970962524414,9.839235305786133,27.441429138183594,20.10394859313965,25.30819320678711
2011-11-14,,,11.82204532623291,9.660380363464355,27.177675247192383,19.72494125366211,25.053369522094727
2011-11-15,,,11.889276504516602,9.79727840423584,27.270767211914062,19.740739822387695,25.15650177001953
2011-11-16,,,11.76872730255127,9.684675216674805,26.908742904663086,19.382761001586914,24.847055435180664
2011-11-17,,,11.576292037963867,9.609588623046875,26.448448181152344,19.14061164855957,24.701425552368164
2011-11-18,,,11.620340347290039,9.6515474319458,26.489824295043945,19.245891571044922,24.701425552368164
2011-11-21,,,11.372258186340332,9.419698715209961,25.83818817138672,18.793170928955078,24.24636459350586
2011-11-22,,,11.300384521484375,9.309289932250977,25.729578018188477,18.677364349365234,24.185701370239258
2011-11-23,,,11.022165298461914,9.046527862548828,25.098621368408203,18.103572845458984,23.742746353149414
2011-11-25,,,11.036075592041016,8.975871086120605,24.89691925048828,18.003551483154297,23.7548828125
2011-11-28,,,11.344440460205078,9.214348793029785,25.87438201904297,18.798437118530273,24.26456069946289
2011-11-29,,,11.388484954833984,9.271749496459961,25.729578018188477,18.908987045288086,24.446584701538086
2011-11-30,,,11.87769889831543,9.810531616210938,27.094924926757812,19.903919219970703,25.30819320678711
2011-12-01,,,11.812777519226074,9.6890869140625,26.950124740600586,19.6986141204834,25.241456985473633
2011-12-02,,,11.82204532623291,9.748699188232422,26.84667205810547,19.693349838256836,25.15650177001953
2011-12-05,,,11.951881408691406,9.89222526550293,27.048377990722656,19.935508728027344,25.302148818969727
2011-12-06,,,11.935657501220703,9.905477523803711,26.872541427612305,19.88812828063965,25.4295654296875
2011-12-07,,,11.949568748474121,9.927558898925781,26.955284118652344,19.956558227539062,25.514509201049805
2011-12-08,,,11.675983428955078,9.600756645202637,26.29328727722168,19.36170768737793,25.065492630004883
2011-12-09,,,11.880010604858398,9.867941856384277,26.815645217895508,19.840744018554688,25.423463821411133
2011-12-12,,,11.747855186462402,9.753117561340332,26.153656005859375,19.25115966796875,25.174701690673828
2011-12-13,,,11.624980926513672,9.594138145446777,25.905406951904297,18.951101303100586,25.144372940063477
2011-12-14,,,11.513687133789062,9.541144371032715,25.729578018188477,18.75632095336914,25.02908706665039
2011-12-15,,,11.655117988586426,9.667003631591797,25.962308883666992,18.824758529663086,25.24753761291504
2011-12-16,,,11.717721939086914,9.731036186218262,26.05539894104004,18.782649993896484,25.30819320678711
2011-12-19,,,11.553107261657715,9.554393768310547,25.574420928955078,18.57734489440918,25.13831329345703
2011-12-20,,,11.87073802947998,9.905477523803711,26.401897430419922,19.177459716796875,25.635866165161133
2011-12-21,,,11.973003387451172,9.995189666748047,26.469472885131836,19.06378746032715,25.93649673461914
2011-12-22,,,12.11043643951416,10.035257339477539,26.60979652404785,19.24970054626465,26.114055633544922
2011-12-23,,,12.170990943908691,10.097588539123535,26.765703201293945,19.382492065429688,26.316104888916016
2011-12-27,,,12.154694557189941,10.130980491638184,26.708538055419922,19.302812576293945,26.377342224121094
2011-12-28,,,12.012601852416992,9.926176071166992,26.349933624267578,19.000059127807617,26.15691375732422
2011-12-29,,,12.180316925048828,10.075328826904297,26.698150634765625,19.329378128051758,26.371206283569336
2011-12-30,,,12.12906551361084,9.99295425415039,26.64617347717285,19.4196720123291,26.27937889099121
2012-01-03,,,12.229229927062988,10.177725791931152,27.093135833740234,19.940231323242188,26.377342224121094
2012-01-04,,,12.18264389038086,10.130980491638184,26.97879981994629,19.764942169189453,26.27937889099121
2012-01-05,,,12.238544464111328,10.184405326843262,26.947612762451172,19.355928421020508,26.24875831604004
2012-01-06,,,12.21525764465332,10.162147521972656,26.739734649658203,19.180644989013672,26.205907821655273
2012-01-09,,,12.238544464111328,10.17327880859375,26.96840476989746,19.23908042907715,26.230377197265625
2012-01-10,,,12.343369483947754,10.275679588317871,27.38417625427246,19.499357223510742,26.389572143554688
2012-01-11,,,12.399272918701172,10.340232849121094,27.39457130432129,19.403736114501953,26.389572143554688
2012-01-12,,,12.42723274230957,10.384757995605469,27.6180477142334,19.488727569580078,26.456924438476562
2012-01-13,,,12.385303497314453,10.313518524169922,27.373777389526367,19.148773193359375,26.42633056640625
2012-01-17,,,12.401605606079102,10.346915245056152,27.60245704650879,19.366554260253906,26.420198440551758
2012-01-18,,,12.508758544921875,10.50051212310791,28.210540771484375,19.685260772705078,26.554903030395508
2012-01-19,,,12.560004234313965,10.545035362243652,28.392446517944336,19.865859985351562,26.56102180480957
2012-01-20,,,12.573973655700684,10.618497848510742,28.44441795349121,19.929601669311523,26.622257232666016
2012-01-23,,,12.573973655700684,10.59400749206543,28.600339889526367,20.02521514892578,26.548768997192383
2012-01-24,,,12.583290100097656,10.634078979492188,28.5015811920166,19.934913635253906,26.438562393188477
2012-01-25,,,12.6997652053833,10.709770202636719,28.782236099243164,20.18456268310547,26.61613655090332
2012-01-26,,,12.646187782287598,10.68305492401123,28.81341552734375,20.158000946044922,26.573261260986328
2012-01-27,,,12.629878044128418,10.727570533752441,29.021305084228516,20.15268898010254,26.42633056640625
2012-01-30,,,12.560004234313965,10.656342506408691,28.64710235595703,19.903045654296875,26.316104888916016
2012-01-31,,,12.534375190734863,10.629631996154785,28.823808670043945,20.05707550048828,26.297733306884766
2012-02-01,,,12.732378959655762,10.845558166503906,29.395503997802734,20.37047576904297,26.475309371948242
2012-02-02,,,12.739367485046387,10.876724243164062,29.58780288696289,20.365158081054688,26.475309371948242
2012-02-03,,,12.951337814331055,11.101568222045898,29.9100284576416,20.68386459350586,26.683467864990234
2012-02-06,,,12.914064407348633,11.037003517150879,29.639780044555664,20.524513244628906,26.622257232666016
2012-02-07,,,12.92105770111084,11.0169677734375,29.816482543945312,20.74230194091797,26.720226287841797
2012-02-08,,,12.94668197631836,11.014745712280273,30.00358009338379,20.806034088134766,26.726337432861328
2012-02-09,,,12.949004173278809,10.96576976776123,29.94641876220703,20.784793853759766,26.75083351135254
2012-02-10,,,12.816231727600098,10.805490493774414,29.468273162841797,20.43421745300293,26.585498809814453
2012-02-13,,,12.914064407348633,10.945734977722168,29.84766387939453,20.65730857849121,26.732471466064453
2012-02-14,,,12.837197303771973,10.867818832397461,29.65537452697754,20.471391677856445,26.677356719970703
2012-02-15,,,12.82321834564209,10.767643928527832,29.65537452697754,20.418277740478516,26.579397201538086
2012-02-16,,,13.000251770019531,10.981350898742676,29.884042739868164,20.641372680664062,26.836549758911133
2012-02-17,,,13.028202056884766,11.0169677734375,30.013973236083984,20.72104835510254,26.965126037597656
2012-02-21,,,12.972291946411133,10.967991828918457,30.039962768554688,20.800724029541016,26.90390396118164
2012-02-22,,,12.890777587890625,10.854469299316406,30.102336883544922,20.673242568969727,26.836549758911133
2012-02-23,,,12.972291946411133,10.979120254516602,30.102336883544922,20.800724029541016,26.9467716217041
2012-02-24,,,12.988604545593262,10.910112380981445,30.23745346069336,20.96538734436035,26.989627838134766
2012-02-27,,,13.004912376403809,10.912341117858887,30.08672523498535,20.869781494140625,27.020248413085938
2012-02-28,,,12.960646629333496,10.85891342163086,30.398574829101562,20.970693588256836,27.087604522705078
2012-02-29,,,12.916391372680664,10.725349426269531,30.320613861083984,20.806034088134766,27.01410484313965
2012-03-01,,,12.976968765258789,10.743156433105469,30.777965545654297,21.050382614135742,27.075349807739258
2012-03-02,,,12.895432472229004,10.61403751373291,30.642841339111328,20.816665649414062,27.02635955810547
2012-03-05,,,12.916391372680664,10.676379203796387,30.351797103881836,20.74761199951172,27.10595703125
2012-03-06,,,12.685787200927734,10.4938325881958,29.62938690185547,20.110200881958008,26.78757095336914
2012-03-07,,,12.804588317871094,10.587328910827637,29.925628662109375,20.312047958374023,26.94063949584961
2012-03-08,,,12.890777587890625,10.685281753540039,30.398574829101562,20.715740203857422,27.06923484802246
2012-03-09,,,12.993271827697754,10.80771255493164,30.242656707763672,20.545761108398438,27.167211532592773
2012-03-12,,,13.007241249084473,10.803264617919922,29.961997985839844,20.551074981689453,27.308013916015625
2012-03-13,,,13.233187675476074,11.032548904418945,30.486921310424805,20.880403518676758,27.60191535949707
2012-03-14,,,13.156320571899414,10.950180053710938,30.201072692871094,20.678558349609375,27.46721649169922
2012-03-15,,,13.244833946228027,11.032548904418945,30.414165496826172,20.891021728515625,27.552936553955078
2012-03-16,,,13.24716854095459,11.014745712280273,30.367399215698242,21.060997009277344,27.583538055419922
2012-03-19,,,13.24716854095459,11.092659950256348,30.362192153930664,21.183164596557617,27.626399993896484
2012-03-20,,,13.19592571258545,11.014745712280273,30.05036735534668,20.970693588256836,27.57128143310547
2012-03-21,,,13.179612159729004,10.983574867248535,30.055559158325195,20.837913513183594,27.540672302246094
2012-03-22,,,13.053828239440918,10.86336612701416,29.7489070892334,20.66262435913086,27.44272232055664
2012-03-23,,,13.0980863571167,10.967991828918457,29.972394943237305,20.837913513183594,27.461088180541992
2012-03-26,,,13.259350776672363,11.132087707519531,30.453264236450195,21.12697982788086,27.739782333374023
2012-03-27,,,13.254645347595215,11.098421096801758,30.28115463256836,20.91859245300293,27.745967864990234
2012-03-28,,,13.203006744384766,11.06025218963623,29.942148208618164,20.752948760986328,27.572935104370117
2012-03-29,,,13.165449142456055,11.04679012298584,29.785686492919922,20.630064010620117,27.529678344726562
2012-03-30,,,13.212394714355469,11.019850730895996,30.04645347595215,20.811717987060547,27.684162139892578
2012-04-02,,,13.292208671569824,11.136579513549805,30.286365509033203,20.950647354125977,27.86336898803711
2012-04-03,,,13.2804594039917,11.071473121643066,30.009952545166016,20.571285247802734,27.79539680480957
2012-04-04,,,13.14902114868164,10.923322677612305,29.53533363342285,20.223970413208008,27.690359115600586
2012-04-05,,,13.078606605529785,10.873937606811523,29.62401008605957,20.085050582885742,27.591476440429688
2012-04-09,,,12.914302825927734,10.707819938659668,29.342363357543945,19.96750259399414,27.325763702392578
2012-04-10,,,12.646717071533203,10.483329772949219,28.94599151611328,19.56142234802246,26.905534744262695
2012-04-11,,,12.768776893615723,10.640473365783691,29.19112777709961,19.876672744750977,27.09710121154785
2012-04-12,,,12.954206466674805,10.770672798156738,29.73874855041504,20.138479232788086,27.288665771484375
2012-04-13,,,12.808677673339844,10.604557991027832,29.352798461914062,19.7056827545166,27.121828079223633
2012-04-16,,,12.862666130065918,10.692110061645508,29.149391174316406,19.903379440307617,27.301036834716797
2012-04-17,,,13.048088073730469,10.83353042602539,29.462324142456055,20.239999771118164,27.529678344726562
2012-04-18,,,12.958891868591309,10.730267524719238,29.21719741821289,20.026273727416992,27.387556076049805
2012-04-19,,,12.909608840942383,10.676393508911133,29.144180297851562,19.807199478149414,27.3195743560791
2012-04-20,,,13.003497123718262,10.779654502868652,29.321502685546875,19.972850799560547,27.523513793945312
2012-04-23,,,12.881439208984375,10.62475872039795,28.97728157043457,19.63088607788086,27.276309967041016
2012-04-24,,,12.977682113647461,10.73699951171875,29.133750915527344,19.8446044921875,27.517322540283203
2012-04-25,,,13.158415794372559,10.853732109069824,29.415382385253906,20.106426239013672,27.72124481201172
2012-04-26,,,13.212394714355469,10.921074867248535,29.54054832458496,20.18657112121582,27.9066219329834
2012-04-27,,,13.282814025878906,11.015361785888672,29.618783950805664,20.25069236755371,27.974607467651367
2012-04-30,,,13.195968627929688,10.89189338684082,29.571849822998047,20.165205001831055,27.943710327148438
2012-05-01,,,13.294547080993652,10.887407302856445,29.723100662231445,20.298782348632812,28.067296981811523
2012-05-02,,,13.252296447753906,10.907608985900879,29.686588287353516,20.101078033447266,27.980775833129883
2012-05-03,,,13.14198112487793,10.820062637329102,29.52492332458496,19.972850799560547,27.93134880065918
2012-05-04,,,13.001152038574219,10.660674095153809,29.222402572631836,19.759117126464844,27.678007125854492
2012-05-07,,,12.958891868591309,10.694352149963379,29.331937789916992,19.908723831176758,27.678007125854492
2012-05-08,,,12.93777084350586,10.73924732208252,28.972068786621094,19.72171401977539,27.65324592590332
2012-05-09,,,12.881439208984375,10.703328132629395,28.580907821655273,19.486618041992188,27.474058151245117
2012-05-10,,,12.902567863464355,10.730267524719238,28.79474639892578,19.64691162109375,27.64092445373535
